timestamp,eps_battery_voltage_v,eps_bus_current_a,tcs_panel_temp_c,tcs_obc_temp_c,aocs_rw_rpm,comms_rssi_dbm
2026-03-14T09:15:36+00:00,27.4335,5.8693,22.6397,36.6852,2314.8722,-67.0224
2026-03-14T09:15:37+00:00,27.4720,5.6263,22.5069,35.5115,2355.7305,-63.5605
2026-03-14T09:15:38+00:00,27.5088,6.0241,23.1405,36.5690,2465.0271,-69.0013
2026-03-14T09:15:39+00:00,27.4904,6.1360,22.5763,35.9470,2376.8580,-64.1492
2026-03-14T09:15:40+00:00,27.4430,6.0174,22.8702,35.4286,2345.4131,-65.7481
2026-03-14T09:15:41+00:00,27.4621,5.6308,22.5216,35.5940,2388.9932,-63.8536
2026-03-14T09:15:42+00:00,27.4277,5.8465,22.8235,33.8570,2361.2876,-67.3463
2026-03-14T09:15:43+00:00,27.4485,6.1912,21.4635,35.5481,2414.1448,-65.6061
2026-03-14T09:15:44+00:00,27.3883,6.1210,22.1630,34.0798,2361.5104,-65.6656
2026-03-14T09:15:45+00:00,27.3414,5.6164,22.2129,34.0149,2396.3062,-64.9200
2026-03-14T09:15:46+00:00,27.3613,6.4422,22.0903,35.4697,2353.7599,-67.8837
2026-03-14T09:15:47+00:00,27.1833,6.2594,22.5031,34.4245,2466.1301,-64.5170
2026-03-14T09:15:48+00:00,27.3343,6.1067,22.6177,35.3104,2403.2554,-69.4820
2026-03-14T09:15:49+00:00,27.1181,6.5080,22.4727,35.4272,2383.7690,-67.1267
2026-03-14T09:15:50+00:00,27.1997,6.2119,22.1314,35.4632,2379.3330,-68.9173
2026-03-14T09:15:51+00:00,27.2938,6.2482,21.7964,34.5938,2371.5012,-64.1363
2026-03-14T09:15:52+00:00,27.2804,6.4960,22.8964,36.0364,2365.2693,-64.9933
2026-03-14T09:15:53+00:00,27.1838,6.8190,22.4482,35.2464,2364.4323,-64.8823
2026-03-14T09:15:54+00:00,27.1916,6.8259,21.6274,35.6709,2438.4216,-62.8488
2026-03-14T09:15:55+00:00,27.2811,6.6116,22.1226,34.3613,2371.4808,-66.4279
2026-03-14T09:15:56+00:00,27.1737,6.6706,21.1931,35.1761,2324.1641,-64.5777
2026-03-14T09:15:57+00:00,27.2954,6.7749,22.2605,36.1969,2353.0551,-65.6657
2026-03-14T09:15:58+00:00,27.1685,6.4036,22.1205,36.0956,2415.8534,-65.9710
2026-03-14T09:15:59+00:00,27.1743,6.8223,21.8951,34.6819,2380.4394,-63.1861
2026-03-14T09:16:00+00:00,27.2201,6.5851,23.1908,34.8836,2383.9742,-61.6365
2026-03-14T09:16:01+00:00,27.1312,6.8340,21.5466,34.5295,2423.0786,-66.6640
2026-03-14T09:16:02+00:00,27.0598,6.7633,22.6644,34.7956,2364.6567,-64.1345
2026-03-14T09:16:03+00:00,27.0898,6.9475,23.5528,34.2018,2406.9317,-65.1645
2026-03-14T09:16:04+00:00,27.0789,6.9093,22.8874,35.2109,2367.9102,-65.1413
2026-03-14T09:16:05+00:00,26.9977,6.3095,22.2224,35.8283,2405.2104,-65.3100
2026-03-14T09:16:06+00:00,27.0385,6.9984,21.5611,34.6940,2376.1876,-66.4714
2026-03-14T09:16:07+00:00,26.9996,7.1295,21.4246,35.2499,2380.6627,-72.9760
2026-03-14T09:16:08+00:00,27.0682,7.1287,21.9951,35.1464,2412.5006,-62.7373
2026-03-14T09:16:09+00:00,27.0091,7.0574,21.8301,36.1672,2410.3249,-67.1972
2026-03-14T09:16:10+00:00,26.9786,7.4448,21.8108,34.8341,2382.9088,-66.2917
2026-03-14T09:16:11+00:00,26.9727,7.2171,22.0470,34.8636,2373.7104,-66.2500
2026-03-14T09:16:12+00:00,26.9745,7.2808,22.1817,34.6473,2435.8211,-67.3778
2026-03-14T09:16:13+00:00,26.9796,7.4406,22.5344,34.4144,2405.5140,-65.3306
2026-03-14T09:16:14+00:00,26.8841,7.3427,21.5009,35.7481,2376.0874,-65.9005
2026-03-14T09:16:15+00:00,26.8673,7.1290,21.8345,35.2170,2368.2166,-67.2458
2026-03-14T09:16:16+00:00,26.9600,6.8594,22.1483,35.3693,2418.5435,-65.5150
2026-03-14T09:16:17+00:00,26.8695,7.2901,22.1270,36.3455,2391.2461,-65.8805
2026-03-14T09:16:18+00:00,26.8046,7.5762,23.3464,36.3918,2382.8650,-63.9595
2026-03-14T09:16:19+00:00,26.8830,7.3918,22.3842,34.0094,2391.2084,-68.4968
2026-03-14T09:16:20+00:00,26.8693,7.6611,21.2769,35.8450,2397.8805,-67.4277
2026-03-14T09:16:21+00:00,26.7549,7.5691,22.4962,35.5076,2386.0334,-64.3671
2026-03-14T09:16:22+00:00,26.8283,7.8354,22.5730,34.9582,2423.8322,-67.0980
2026-03-14T09:16:23+00:00,26.8389,7.5572,22.1707,35.5899,2425.4892,-67.6262
2026-03-14T09:16:24+00:00,26.8062,7.7482,21.5180,33.9470,2403.6532,-67.0008
2026-03-14T09:16:25+00:00,26.8044,7.7943,23.3012,36.4985,2428.9256,-66.0230
2026-03-14T09:16:26+00:00,26.6879,8.0319,21.6046,35.7407,2387.9265,-66.0163
2026-03-14T09:16:27+00:00,26.7601,7.4287,22.6433,34.6369,2408.3690,-66.2426
2026-03-14T09:16:28+00:00,26.7137,7.7168,22.3671,34.8611,2417.7803,-67.8807
2026-03-14T09:16:29+00:00,26.6900,8.0166,22.6078,33.9672,2418.2052,-64.2781
2026-03-14T09:16:30+00:00,26.7431,8.1945,23.2717,35.0789,2415.1015,-63.1728
2026-03-14T09:16:31+00:00,26.7588,7.9718,22.5848,34.9442,2406.5447,-69.6469
2026-03-14T09:16:32+00:00,26.7599,7.9037,21.9129,34.2707,2446.3104,-68.9340
2026-03-14T09:16:33+00:00,26.7213,8.1521,22.9119,35.9525,2371.3932,-63.8220
2026-03-14T09:16:34+00:00,26.6354,8.2129,21.8699,36.3529,2382.9149,-62.6890
2026-03-14T09:16:35+00:00,26.6439,8.0057,22.3470,35.3099,2381.1237,-70.0878
2026-03-14T09:16:36+00:00,26.6499,8.1821,21.4732,35.0876,2376.5045,-64.1994
2026-03-14T09:16:37+00:00,26.6030,8.3906,21.6294,35.6804,2327.8709,-62.5553
2026-03-14T09:16:38+00:00,26.5888,8.5710,22.2804,35.3170,2428.7675,-67.5567
2026-03-14T09:16:39+00:00,26.6088,8.3799,22.4707,34.4673,2356.7278,-62.6734
2026-03-14T09:16:40+00:00,26.5500,8.2787,21.2286,34.8113,2392.5910,-66.1896
2026-03-14T09:16:41+00:00,26.5018,8.2975,22.5487,35.0966,2344.8282,-65.2051
2026-03-14T09:16:42+00:00,26.5029,8.4582,21.7589,35.5326,2406.0930,-67.2737
2026-03-14T09:16:43+00:00,26.5407,8.3621,23.0186,35.3419,2363.8971,-63.8340
2026-03-14T09:16:44+00:00,26.4945,8.4616,22.0399,35.5031,2353.3677,-64.1680
2026-03-14T09:16:45+00:00,26.4967,8.2505,21.5771,34.1152,2393.2643,-62.3883
2026-03-14T09:16:46+00:00,26.4985,8.7600,22.2971,35.8676,2366.3995,-62.9574
2026-03-14T09:16:47+00:00,26.4316,8.3110,21.7021,35.3385,2370.1842,-65.8577
2026-03-14T09:16:48+00:00,26.4735,8.4910,23.0134,37.3783,2392.5502,-59.6235
2026-03-14T09:16:49+00:00,26.4400,8.6354,22.2526,35.0263,2411.3837,-63.1395
2026-03-14T09:16:50+00:00,27.9593,4.8140,22.1616,35.5955,2362.8195,-64.7609
2026-03-14T09:16:51+00:00,28.0932,4.3312,22.6079,37.6005,2357.6232,-67.8370
2026-03-14T09:16:52+00:00,27.9961,4.2824,21.6501,35.4927,2388.0510,-68.9036
2026-03-14T09:16:53+00:00,27.9384,4.3054,21.4798,35.2837,2403.5116,-68.7345
2026-03-14T09:16:54+00:00,27.9689,4.7473,22.4986,34.5486,2431.2041,-67.7126
2026-03-14T09:16:55+00:00,27.9701,3.8529,21.5940,36.5610,2355.1691,-63.0915
2026-03-14T09:16:56+00:00,28.0238,4.2148,21.5941,34.4115,2377.7575,-64.8727
2026-03-14T09:16:57+00:00,28.0075,4.9615,22.7564,35.6808,2422.5575,-67.0745
2026-03-14T09:16:58+00:00,28.0044,4.5333,22.5696,34.9606,2446.4643,-66.1203
2026-03-14T09:16:59+00:00,28.0522,4.1939,21.5025,35.1883,2357.4662,-66.3649
2026-03-14T09:17:00+00:00,28.0382,4.4066,21.8836,34.2009,2365.0821,-64.2501
2026-03-14T09:17:01+00:00,28.0371,4.4284,21.7131,36.4149,2398.6670,-67.6087
2026-03-14T09:17:02+00:00,28.0418,4.5840,23.3214,35.1185,2369.8892,-65.1525
2026-03-14T09:17:03+00:00,28.0521,4.7826,22.7994,34.3690,2364.4320,-65.2526
2026-03-14T09:17:04+00:00,27.9159,4.4924,22.0036,36.3436,2394.5306,-67.5513
2026-03-14T09:17:05+00:00,28.0031,4.3066,22.6020,34.9385,2433.6665,-62.6784
2026-03-14T09:17:06+00:00,27.9124,4.5719,21.4429,35.6098,2347.8870,-66.4464
2026-03-14T09:17:07+00:00,28.0232,4.2747,21.8532,36.0156,2432.1090,-67.8416
2026-03-14T09:17:08+00:00,28.0212,4.2076,22.3200,35.7220,2369.9034,-64.1511
2026-03-14T09:17:09+00:00,28.0737,4.0622,22.5287,33.5858,2397.5077,-65.7487
2026-03-14T09:17:10+00:00,28.0808,4.1011,22.1991,35.8997,2434.8469,-65.0417
2026-03-14T09:17:11+00:00,28.0316,4.2348,22.4066,35.2633,2396.8686,-68.2288
2026-03-14T09:17:12+00:00,27.9965,4.1784,22.3051,35.0809,2378.1717,-64.2354
2026-03-14T09:17:13+00:00,28.0458,4.4765,22.1602,35.2572,2408.6292,-61.5162
2026-03-14T09:17:14+00:00,27.9952,4.1739,22.0809,34.0567,2381.8764,-68.3876
2026-03-14T09:17:15+00:00,28.0215,3.7850,22.0031,35.4988,2402.6994,-65.1543
2026-03-14T09:17:16+00:00,28.0709,4.2049,22.3982,34.2539,2380.9060,-67.4342
2026-03-14T09:17:17+00:00,27.9937,4.3192,22.5058,35.1171,2412.8685,-60.4852
2026-03-14T09:17:18+00:00,28.0619,4.2924,22.3786,35.4711,2345.1944,-63.3860
2026-03-14T09:17:19+00:00,28.0555,4.7173,21.5527,36.2057,2356.6032,-65.3019
2026-03-14T09:17:20+00:00,27.9739,4.2906,21.6607,34.6911,2344.7285,-68.3226
2026-03-14T09:17:21+00:00,28.0704,4.5894,22.4997,36.5084,2385.2910,-67.8399
2026-03-14T09:17:22+00:00,28.0566,4.4093,23.1436,36.1049,2341.0852,-64.3760
2026-03-14T09:17:23+00:00,28.0268,4.4046,22.3523,35.0042,2366.2039,-68.5944
2026-03-14T09:17:24+00:00,27.9836,4.2459,22.0141,34.4611,2353.7211,-68.5325
2026-03-14T09:17:25+00:00,27.9788,4.4011,22.3959,34.1934,2431.3242,-65.8534
2026-03-14T09:17:26+00:00,27.9949,4.2598,21.5795,35.5662,2357.2010,-65.6051
2026-03-14T09:17:27+00:00,28.0489,4.4467,23.0472,34.7593,2348.3125,-65.1127
2026-03-14T09:17:28+00:00,27.9741,4.3654,22.3740,36.3089,2394.3465,-66.7526
2026-03-14T09:17:29+00:00,28.0437,4.2236,21.8606,34.8061,2437.4885,-64.0341
2026-03-14T09:17:30+00:00,27.9598,4.6109,22.1625,34.6296,2383.3893,-67.5989
2026-03-14T09:17:31+00:00,28.0117,4.4978,21.9466,35.5373,2385.6973,-64.6228
2026-03-14T09:17:32+00:00,28.0274,4.3227,23.0501,34.8019,2425.5691,-65.4487
2026-03-14T09:17:33+00:00,28.1442,4.4413,22.1420,35.3579,2413.1807,-64.6764
2026-03-14T09:17:34+00:00,27.9531,4.3954,22.3568,36.1402,2399.5838,-63.5146
2026-03-14T09:17:35+00:00,28.0956,4.2385,22.6081,35.4455,2369.3386,-66.7901
2026-03-14T09:17:36+00:00,28.0295,4.4261,21.8196,35.4489,2400.4751,-67.2024
2026-03-14T09:17:37+00:00,28.0426,4.2877,22.3805,35.5165,2345.9603,-69.2579
2026-03-14T09:17:38+00:00,28.0280,4.2228,22.4292,33.9983,2368.0611,-69.9199
2026-03-14T09:17:39+00:00,28.0443,4.0872,21.3324,35.6666,2429.7027,-66.2347
2026-03-14T09:17:40+00:00,28.0144,4.3399,22.4167,35.4814,2425.8061,-66.0986
2026-03-14T09:17:41+00:00,28.0948,4.5250,22.2379,36.0681,2399.8584,-68.0566
2026-03-14T09:17:42+00:00,27.9993,4.2725,22.3436,35.8387,2328.8407,-67.6274
2026-03-14T09:17:43+00:00,28.0788,4.9155,22.2872,35.1929,2350.4622,-62.8392
2026-03-14T09:17:44+00:00,27.9900,4.5884,22.4216,36.1807,2366.3121,-64.1352
2026-03-14T09:17:45+00:00,28.0192,4.6721,23.0687,35.1210,2381.5328,-68.4110
2026-03-14T09:17:46+00:00,27.9686,4.5702,21.5589,35.5532,2349.1590,-66.7733
2026-03-14T09:17:47+00:00,28.0450,4.7816,22.0615,35.1068,2379.2694,-65.0774
2026-03-14T09:17:48+00:00,28.0945,4.2536,22.6670,35.7255,2439.6651,-67.1431
2026-03-14T09:17:49+00:00,28.0184,3.8987,22.5559,35.0552,2398.6589,-67.5085
2026-03-14T09:17:50+00:00,28.0125,4.3216,22.5432,36.6748,2393.1861,-66.5684
2026-03-14T09:17:51+00:00,27.9666,4.5224,23.9200,36.9710,2356.0821,-63.7114
2026-03-14T09:17:52+00:00,28.0109,4.4409,22.6366,36.0566,2337.4267,-63.5308
2026-03-14T09:17:53+00:00,27.9427,4.4657,22.9469,36.5908,2349.7379,-67.3653
2026-03-14T09:17:54+00:00,27.9767,4.6747,22.0843,34.1267,2336.1896,-64.9741
2026-03-14T09:17:55+00:00,28.0337,4.4868,21.6731,34.2213,2388.8098,-65.9089
2026-03-14T09:17:56+00:00,28.0884,4.5701,22.0805,35.1015,2398.0628,-67.9134
2026-03-14T09:17:57+00:00,28.1629,4.2223,22.6965,35.3921,2357.5751,-66.4919
2026-03-14T09:17:58+00:00,27.9931,4.1911,22.5137,35.2009,2390.9588,-68.4271
2026-03-14T09:17:59+00:00,28.0943,4.7329,22.5118,34.0461,2430.5786,-63.5733
2026-03-14T09:18:00+00:00,28.0347,4.4302,22.1415,36.2814,2445.2272,-62.7953
2026-03-14T09:18:01+00:00,28.0150,4.2852,22.0460,37.0838,2409.5961,-66.7222
2026-03-14T09:18:02+00:00,28.0442,4.2855,22.1627,36.3856,2381.2260,-67.2001
2026-03-14T09:18:03+00:00,28.0257,4.2799,22.7055,36.2295,2408.6019,-63.7936
2026-03-14T09:18:04+00:00,28.0281,4.2678,22.7755,35.5423,2427.0005,-63.4713
2026-03-14T09:18:05+00:00,28.0022,4.1529,21.6676,34.6874,2326.2169,-68.1332
2026-03-14T09:18:06+00:00,27.9527,4.1094,22.7290,35.4201,2430.8833,-66.2013
2026-03-14T09:18:07+00:00,27.9455,4.3704,21.8814,37.0469,2370.0711,-66.0240
2026-03-14T09:18:08+00:00,28.0553,4.2907,22.5534,35.0812,2370.3473,-67.4485
2026-03-14T09:18:09+00:00,28.0089,4.6307,22.1571,34.9991,2375.7359,-65.1358
2026-03-14T09:18:10+00:00,27.9929,4.4678,23.2120,36.2493,2395.9737,-67.3085
2026-03-14T09:18:11+00:00,28.0232,4.4621,22.0220,36.3027,2353.0211,-66.9899
2026-03-14T09:18:12+00:00,28.0625,4.2604,22.3802,34.6858,2377.8018,-66.1129
2026-03-14T09:18:13+00:00,28.0318,4.3847,22.6373,35.1552,2402.0920,-68.8892
2026-03-14T09:18:14+00:00,27.9900,4.4810,21.7492,34.9632,2392.8783,-70.0248
2026-03-14T09:18:15+00:00,28.0841,4.5520,22.2301,35.4209,2397.7331,-64.0762
2026-03-14T09:18:16+00:00,28.1018,4.3899,22.1141,36.2484,2376.5771,-67.3942
2026-03-14T09:18:17+00:00,28.0476,4.6244,21.9660,34.7225,2407.0950,-61.6447
2026-03-14T09:18:18+00:00,28.0716,4.4101,22.0107,36.2378,2417.9637,-61.9716
2026-03-14T09:18:19+00:00,28.0850,4.5670,22.9420,35.4478,2416.1519,-66.9290
2026-03-14T09:18:20+00:00,28.0794,4.3103,21.9159,37.2277,2399.0745,-61.2388
2026-03-14T09:18:21+00:00,28.0536,4.0457,22.6152,35.6222,2414.4005,-64.0426
2026-03-14T09:18:22+00:00,28.0529,4.4618,22.4643,35.2899,2412.3530,-67.2092
2026-03-14T09:18:23+00:00,28.0490,4.5531,21.4376,35.8275,2466.5039,-71.0831
2026-03-14T09:18:24+00:00,27.9681,4.5230,22.5876,35.0984,2422.7382,-64.5439
2026-03-14T09:18:25+00:00,28.0581,4.4923,21.4282,33.9322,2383.5213,-65.8585
2026-03-14T09:18:26+00:00,27.9553,4.3381,22.6534,35.1764,2358.8208,-65.0592
2026-03-14T09:18:27+00:00,27.9833,4.2464,21.9725,35.1641,2378.3244,-66.3804
2026-03-14T09:18:28+00:00,28.0883,4.5180,22.2821,34.0956,2376.1926,-68.2113
2026-03-14T09:18:29+00:00,28.0651,4.4928,21.5008,35.3113,2401.4763,-66.7785
2026-03-14T09:18:30+00:00,28.0975,4.2953,22.3510,33.7164,2365.1135,-64.5120
2026-03-14T09:18:31+00:00,28.0096,4.6293,22.8340,35.0923,2421.8740,-66.6348
2026-03-14T09:18:32+00:00,27.9656,4.2307,21.7939,35.5656,2344.4092,-66.6478
2026-03-14T09:18:33+00:00,28.0112,4.2905,21.9140,35.4487,2337.1079,-68.9665
2026-03-14T09:18:34+00:00,28.0283,4.7344,22.5513,35.0426,2382.0177,-65.7462
2026-03-14T09:18:35+00:00,28.0272,4.5808,22.5666,35.3033,2360.7819,-68.1533
2026-03-14T09:18:36+00:00,28.0799,4.3354,20.8186,34.7449,2348.2991,-64.0932
2026-03-14T09:18:37+00:00,28.0052,4.4644,23.4886,35.3811,2366.9215,-67.3993
2026-03-14T09:18:38+00:00,28.0409,4.4378,22.5967,35.4192,2363.1765,-66.5233
2026-03-14T09:18:39+00:00,27.9739,3.8576,22.6980,34.6529,2386.3126,-61.6048
2026-03-14T09:18:40+00:00,28.0459,4.2253,22.1940,35.5876,2367.3820,-66.5467
2026-03-14T09:18:41+00:00,28.0235,4.3964,21.1671,35.5829,2369.8096,-66.8156
2026-03-14T09:18:42+00:00,27.9859,4.3352,22.6854,35.2411,2385.8251,-64.7640
2026-03-14T09:18:43+00:00,28.0116,4.4558,21.9417,37.3113,2416.3858,-69.5066
2026-03-14T09:18:44+00:00,28.0142,4.6322,22.6074,35.2622,2430.0685,-63.4353
2026-03-14T09:18:45+00:00,28.0099,4.3419,22.1500,35.1517,2390.3666,-63.9499
2026-03-14T09:18:46+00:00,28.1120,4.1946,22.4244,35.0375,2392.6874,-64.8897
2026-03-14T09:18:47+00:00,28.0186,4.4710,21.8168,34.5990,2380.4130,-72.6936
2026-03-14T09:18:48+00:00,28.0113,4.3406,22.8007,35.9248,2400.3335,-66.4591
2026-03-14T09:18:49+00:00,27.9187,4.3747,21.5693,34.8274,2397.5902,-68.4868
2026-03-14T09:18:50+00:00,27.9788,4.3475,23.6299,34.9224,2425.6465,-63.6937
2026-03-14T09:18:51+00:00,28.0104,4.8541,23.6256,34.9465,2329.1974,-63.8376
2026-03-14T09:18:52+00:00,27.9893,3.9575,23.2627,34.5895,2378.8111,-65.1676
2026-03-14T09:18:53+00:00,28.0927,4.3279,23.0486,33.9769,2396.0093,-68.3507
2026-03-14T09:18:54+00:00,28.0154,4.4047,22.2328,35.0078,2385.0325,-62.9567
2026-03-14T09:18:55+00:00,28.0881,4.2492,22.9838,36.0771,2357.6334,-66.4706
2026-03-14T09:18:56+00:00,28.0268,4.5853,22.2264,35.5364,2346.8151,-62.3362
2026-03-14T09:18:57+00:00,28.0256,4.5679,21.3522,36.6276,2409.9732,-65.4170
2026-03-14T09:18:58+00:00,28.0193,4.3956,23.1865,35.9802,2363.0633,-64.9350
2026-03-14T09:18:59+00:00,28.0239,4.3509,22.9621,35.7989,2333.1115,-66.8700
2026-03-14T09:19:00+00:00,28.1097,4.3826,22.2663,36.8862,2411.4432,-63.1364
2026-03-14T09:19:01+00:00,27.9078,4.3839,21.5502,35.3027,2399.5030,-64.7342
2026-03-14T09:19:02+00:00,27.9237,4.3891,21.9339,35.4312,2382.2448,-63.0661
2026-03-14T09:19:03+00:00,27.9967,4.3671,21.1931,35.3719,2358.2720,-65.5977
2026-03-14T09:19:04+00:00,28.0246,4.4551,22.8531,36.6165,2382.2928,-66.0477
2026-03-14T09:19:05+00:00,28.0584,4.5552,21.3243,35.3838,2422.1512,-64.7642
2026-03-14T09:19:06+00:00,28.0475,4.1584,22.4587,34.8635,2337.2300,-63.0702
2026-03-14T09:19:07+00:00,28.0047,4.1943,21.7806,35.8526,2338.7392,-63.9226
2026-03-14T09:19:08+00:00,28.0749,4.0546,21.4311,34.7298,2366.8131,-65.6805
2026-03-14T09:19:09+00:00,28.0755,4.5775,22.4303,35.8099,2384.8342,-69.6722
2026-03-14T09:19:10+00:00,28.0332,4.4542,22.0873,35.7145,2370.7322,-64.3378
2026-03-14T09:19:11+00:00,28.0721,4.5051,22.7907,35.2323,2404.8930,-68.8368
2026-03-14T09:19:12+00:00,28.0376,4.1181,21.5275,35.8368,2418.2610,-65.8903
2026-03-14T09:19:13+00:00,27.9960,4.7609,21.8339,34.1942,2393.9466,-66.1926
2026-03-14T09:19:14+00:00,28.0589,4.2820,20.8560,35.5151,2402.3840,-68.7975
2026-03-14T09:19:15+00:00,28.0296,4.4374,20.9782,35.0149,2393.7215,-65.2178
2026-03-14T09:19:16+00:00,28.0242,4.5745,23.3680,37.6753,2385.8312,-61.6550
2026-03-14T09:19:17+00:00,28.0978,4.2062,23.5395,35.5104,2346.7267,-66.5896
2026-03-14T09:19:18+00:00,27.9016,4.2942,22.3452,34.9090,2354.6812,-64.4335
2026-03-14T09:19:19+00:00,27.9533,4.4392,21.7955,34.2838,2344.9809,-61.2547
2026-03-14T09:19:20+00:00,27.9648,4.9748,22.1110,36.4311,2381.0408,-64.2417
2026-03-14T09:19:21+00:00,28.0060,4.4634,22.8145,35.1071,2392.4518,-67.2575
2026-03-14T09:19:22+00:00,28.0115,4.7244,21.9819,34.7544,2341.9931,-65.4946
2026-03-14T09:19:23+00:00,27.9489,4.6442,22.4334,35.6568,2387.6363,-65.0079
2026-03-14T09:19:24+00:00,27.9750,4.4766,22.2834,35.9079,2359.1895,-63.1026
2026-03-14T09:19:25+00:00,27.9812,4.2051,21.9500,35.8956,2353.3575,-63.5430
2026-03-14T09:19:26+00:00,28.1472,4.6148,21.9759,35.4046,2366.6605,-71.5117
2026-03-14T09:19:27+00:00,28.1144,4.1031,22.4678,35.5165,2351.7942,-67.6852
2026-03-14T09:19:28+00:00,28.0038,4.7228,21.7059,35.5751,2403.5957,-66.1137
2026-03-14T09:19:29+00:00,28.0062,4.4426,22.5634,35.6589,2380.3433,-68.0050
2026-03-14T09:19:30+00:00,27.9669,3.8724,22.0096,35.7300,2409.8274,-73.3755
2026-03-14T09:19:31+00:00,27.9290,4.3343,22.3693,36.2660,2372.0535,-67.4273
2026-03-14T09:19:32+00:00,28.0186,4.5331,23.1235,35.4359,2373.1753,-65.9842
2026-03-14T09:19:33+00:00,27.9746,4.3548,22.1924,34.7377,2441.5349,-67.0283
2026-03-14T09:19:34+00:00,28.0202,4.5451,22.8455,35.2760,2336.6291,-67.9725
2026-03-14T09:19:35+00:00,27.9445,4.2321,21.2186,35.9948,2423.8429,-65.8965
2026-03-14T09:19:36+00:00,27.9864,4.1408,22.0119,33.9629,2434.9316,-65.2941
2026-03-14T09:19:37+00:00,28.0320,4.3876,22.3109,33.9678,2408.2579,-66.9183
2026-03-14T09:19:38+00:00,28.0429,4.4081,23.4486,36.1274,2375.3568,-63.2385
2026-03-14T09:19:39+00:00,28.0454,4.3320,21.1189,36.6092,2428.0655,-65.8673
2026-03-14T09:19:40+00:00,27.9586,4.6471,22.2374,34.3813,2375.5931,-67.7266
2026-03-14T09:19:41+00:00,28.0673,4.2315,23.1693,35.4741,2364.0598,-68.2335
2026-03-14T09:19:42+00:00,27.9846,4.4641,21.8246,35.0745,2373.5728,-66.4112
2026-03-14T09:19:43+00:00,28.0563,4.4150,22.1681,35.1858,2368.1026,-63.7593
2026-03-14T09:19:44+00:00,28.0241,4.0900,22.4951,35.6392,2356.7972,-67.6343
2026-03-14T09:19:45+00:00,27.9559,4.1374,22.4070,34.3608,2418.4836,-64.7960
2026-03-14T09:19:46+00:00,28.0089,4.4035,23.2360,34.5097,2361.9674,-65.7995
2026-03-14T09:19:47+00:00,28.0430,4.7973,22.5659,35.1548,2384.2690,-62.0030
2026-03-14T09:19:48+00:00,28.0554,4.5168,23.0937,35.2798,2341.8327,-65.2098
2026-03-14T09:19:49+00:00,28.0177,4.0558,22.0813,34.4957,2386.0577,-67.3876
2026-03-14T09:19:50+00:00,28.1014,3.7787,21.8533,36.0285,2350.4431,-64.5192
2026-03-14T09:19:51+00:00,28.0752,4.5473,22.1624,35.0631,2349.6938,-64.4527
2026-03-14T09:19:52+00:00,28.0120,4.3814,21.6026,35.0600,2381.8172,-66.7876
2026-03-14T09:19:53+00:00,28.0624,4.6288,22.5884,35.6239,2416.7925,-68.3224
2026-03-14T09:19:54+00:00,28.1216,4.2243,22.0671,35.2950,2398.2833,-64.9232
2026-03-14T09:19:55+00:00,28.1229,4.4704,21.8958,36.0684,2400.3320,-65.8691
2026-03-14T09:19:56+00:00,27.9635,4.5695,22.5983,34.6520,2381.1483,-69.0300
2026-03-14T09:19:57+00:00,27.9786,4.3107,21.6131,34.2812,2374.9641,-65.4887
2026-03-14T09:19:58+00:00,28.0992,4.3149,22.7619,35.1516,2408.7551,-67.2726
2026-03-14T09:19:59+00:00,27.9721,4.4051,22.0128,35.4480,2368.1130,-69.0306
2026-03-14T09:20:00+00:00,27.9589,4.5085,22.9955,34.4075,2410.0289,-66.7045
2026-03-14T09:20:01+00:00,28.0007,4.3970,22.0647,34.2902,2422.0617,-63.4353
2026-03-14T09:20:02+00:00,28.0461,4.5946,22.6797,35.5466,2359.7292,-63.5858
2026-03-14T09:20:03+00:00,28.0199,4.3073,22.4086,34.7949,2364.1250,-64.1093
2026-03-14T09:20:04+00:00,27.9926,4.1340,22.7474,34.2394,2368.5750,-65.4651
2026-03-14T09:20:05+00:00,27.9914,4.7950,22.3673,36.1741,2340.9244,-64.8129
2026-03-14T09:20:06+00:00,27.9895,4.2785,21.3035,34.8967,2370.8387,-65.8080
2026-03-14T09:20:07+00:00,27.9812,4.2857,22.9071,36.3223,2423.9518,-68.2162
2026-03-14T09:20:08+00:00,28.1393,4.3861,22.2495,35.4256,2353.5285,-67.8180
2026-03-14T09:20:09+00:00,28.0401,4.4127,22.7760,35.6389,2424.6392,-67.2221
2026-03-14T09:20:10+00:00,28.0696,4.3218,22.7167,35.2342,2371.8675,-63.2059
2026-03-14T09:20:11+00:00,28.0008,4.3956,21.8389,33.2796,2448.2794,-63.8561
2026-03-14T09:20:12+00:00,28.0160,4.3910,21.7542,34.4947,2364.3914,-68.1700
2026-03-14T09:20:13+00:00,27.9896,4.4339,22.6965,35.3039,2380.5138,-65.9043
2026-03-14T09:20:14+00:00,27.8927,3.9273,22.1216,35.6966,2357.5153,-66.8172
2026-03-14T09:20:15+00:00,27.9564,4.7749,22.8657,33.9734,2364.1773,-66.3230
2026-03-14T09:20:16+00:00,27.9348,4.3692,22.1972,35.3626,2424.9412,-67.0857
2026-03-14T09:20:17+00:00,27.9129,4.5147,22.9184,34.5080,2399.0194,-63.2031
2026-03-14T09:20:18+00:00,27.9656,4.1229,22.5586,35.5938,2415.6353,-66.0531
2026-03-14T09:20:19+00:00,28.0917,4.3042,22.4776,35.3909,2345.2906,-65.5838
